team,win,bot_support_win_mean,bot_support_win_std,bot_support_win_skew,bot_support_level,bot_support_hot_streak,bot_carry_win_mean,bot_carry_win_std,bot_carry_win_skew,bot_carry_level,bot_carry_hot_streak,mid_win_mean,mid_win_std,mid_win_skew,mid_level,mid_hot_streak,jungle_win_mean,jungle_win_std,jungle_win_skew,jungle_level,jungle_hot_streak,top_win_mean,top_win_std,top_win_skew,top_level,top_hot_streak
100,Win,0.5133779264214047,0.5002394344443943,-0.053530869839445015,149.0,1.0,0.48200312989045385,0.5000674499861423,0.07203415746357968,119,1,0.5060728744939271,0.5009782734211912,-0.02429328990536703,51.0,1.0,0.5060449050086355,0.5003957652253703,-0.024181387317300525,162,0,0.45454545454545453,0.5056498968474316,0.18257418583505525,58.0,0.0
200,Fail,0.4742268041237113,0.5019292676171829,0.10323001737691705,59.0,0.0,0.5112359550561798,0.5005772897781327,-0.04495517254119864,193,0,0.5244755244755245,0.5011559571738268,-0.09801960588196065,168.0,0.0,0.4186046511627907,0.4991687442297913,0.32998316455372195,250,0,0.5449438202247191,0.49938068672339453,-0.1805059849126435,296.0,0.0
100,Fail,0.5172413793103449,0.5040669445356467,-0.06900655593423562,42.0,0.0,0.5833333333333334,0.5,-0.3380617018914069,41,0,0.47058823529411764,0.5041008302500836,0.11785113019775789,34.0,0.0,0.632,0.48420203727702943,-0.5474210311638426,69,1,0.5384615384615384,0.5188745216627708,-0.15430334996209166,76.0,0.0
200,Win,0.5652173913043478,0.5012062743707416,-0.26311740579210835,38.0,0.0,0.45535714285714285,0.5002412545375609,0.17928749299112007,62,0,0.45652173913043476,0.5008354224706334,0.174574312188794,122.0,0.0,0.5095729013254786,0.5002768792985979,-0.03829862535103468,98,0,0.5714285714285714,0.5020964452534339,-0.2886751345948126,44.0,0.0
100,Win,0.42857142857142855,0.5135525910130955,0.28867513459481287,77.0,0.0,0.5,0.5046949386828399,0.0,39,0,0.5099009900990099,0.5011439551467316,-0.03961172740148725,109.0,0.0,0.631578947368421,0.4888515295293514,-0.545544725589981,43,0,0.6,0.50709255283711,-0.40824829046386296,34.0,1.0
200,Fail,0.4,0.5,0.40824829046386296,40.0,0.0,0.5294117647058824,0.5066403971048989,-0.11785113019775796,37,0,0.5737704918032787,0.4986320083803493,-0.2983470948593079,35.0,0.0,0.4880952380952381,0.5006037577225257,0.047632550822954194,182,0,0.45,0.49957965524305853,0.20100756305184256,70.0,0.0
100,Fail,0.48380566801619435,0.5002442513841204,0.06481133122645284,124.0,0.0,0.5028248587570622,0.5014104400374318,-0.011299615367639257,53,0,0.6049382716049383,0.49190985824841454,-0.42931483143468974,205.0,0.0,0.5254237288135594,0.5014826633637032,-0.10182663499531978,78,1,0.5106382978723404,0.5052911526399113,-0.042562826537937165,57.0,0.0
200,Win,0.42,0.49856938190328987,0.3241763593892435,96.0,0.0,0.4845814977973568,0.5001295504620781,0.0617033532905938,358,0,0.5272448196469686,0.4994488582262573,-0.10914142607484133,348.0,0.0,0.47761194029850745,0.5032683769612476,0.0896421457000795,141,0,0.6923076923076923,0.48038446141526137,-0.8333333333333333,92.0,0.0
100,Win,0.6046511627906976,0.49471179121551506,-0.4280863447390444,40.0,0.0,0.5957446808510638,0.49605287534106174,-0.3901994862858541,35,0,0.48148148148148145,0.5091750772173156,0.07412493166611037,32.0,0.0,0.5357142857142857,0.50787450018337,-0.14322297480788654,36,0,0.782608695652174,0.42174116783664994,-1.3703203194062976,33.0,0.0
200,Fail,0.631578947368421,0.49559462778335206,-0.5455447255899809,54.0,0.0,0.375,0.5,0.5163977794943223,204,0,0.59375,0.49899091723584604,-0.38177085778546666,38.0,0.0,0.6296296296296297,0.49210287762341137,-0.5368754921931594,35,0,,,,,
100,Fail,0.512621359223301,0.5003266659839818,-0.05050152911382721,306.0,0.0,0.5666666666666667,0.5040069329937308,-0.26906911759852503,277,0,0.5012636899747261,0.500209150577316,-0.005054776042998835,344.0,0.0,0.4491803278688525,0.4982280941719973,0.2043368854097666,148,0,0.5069984447900466,0.5003402378183591,-0.027996521734651936,257.0,0.0
200,Win,0.6,0.5026246899500346,-0.40824829046386274,44.0,0.0,0.5819672131147541,0.495269589070725,-0.33236534401171797,69,0,0.52099533437014,0.4999479147108035,-0.08405547416417657,95.0,1.0,0.5023847376788553,0.5003922392908255,-0.009539059212797513,271,0,0.49937733499377335,0.5003112356354926,0.002490661956224837,333.0,0.0
100,Fail,0.5615384615384615,0.49811810426450515,-0.24803965851086004,204.0,0.0,0.509090909090909,0.5045249791095131,-0.03636964837266499,145,0,0.5428571428571428,0.5017567482042767,-0.17206180040292116,42.0,0.0,0.6756756756756757,0.4745789978762495,-0.7505553499465133,37,0,0.5157894736842106,0.5024018459178219,-0.06318940978067047,168.0,0.0
200,Win,0.5576923076923077,0.4990655943992427,-0.23232092779871008,39.0,0.0,0.6176470588235294,0.4932702180563817,-0.484182026135042,33,0,0.7272727272727273,0.46709936649691375,-1.0206207261596578,143.0,0.0,0.515527950310559,0.5013181382878517,-0.062141775378101186,105,0,0.4523809523809524,0.5007166407576367,0.1913459492939761,181.0,0.0
100,Fail,0.5112474437627812,0.5003853823396833,-0.04500116223510732,203.0,0.0,0.6774193548387096,0.4751909633114915,-0.759072115276589,34,0,0.4666666666666667,0.49993026012937697,0.13363062095621198,163.0,0.0,0.5283018867924528,0.501569862575519,-0.1133893419027682,42,0,0.5286624203821656,0.5007751626375024,-0.11483852438037778,75.0,0.0
200,Win,0.5289256198347108,0.5001971423015396,-0.11589658124319158,281.0,0.0,0.48760330578512395,0.5019246702998842,0.049602024685743644,338,0,0.6666666666666666,0.47809144373375745,-0.7071067811865474,250.0,0.0,0.6862745098039216,0.4686233489032049,-0.8028965419920908,209,0,0.525,0.505736325340815,-0.10012523486435188,64.0,0.0
100,Fail,0.5113636363636364,0.5005824113797354,-0.045466289298031426,129.0,0.0,0.5652173913043478,0.5068698018697018,-0.26311740579210874,260,0,0.49927849927849927,0.5003606203137396,0.002886005890701746,209.0,0.0,0.45454545454545453,0.5222329678670934,0.1825741858350553,109,0,0.6666666666666666,0.4771187236136979,-0.7071067811865475,98.0,1.0
200,Win,0.5,0.5039526306789697,0.0,136.0,0.0,0.4901315789473684,0.5007268470624636,0.039481374804888746,68,0,0.48911465892597966,0.5002446493646315,0.043551686454604846,116.0,0.0,0.5407407407407407,0.5001934396402542,-0.16350664613972254,171,0,0.5055487053020962,0.5002777386959583,-0.022196188008734564,245.0,0.0
100,Win,0.5019455252918288,0.5003207824389674,-0.007782160079558397,258.0,0.0,0.47058823529411764,0.5041008302500836,0.11785113019775789,240,0,0.5098039215686274,0.5048781642974013,-0.03922322702763656,236.0,0.0,0.5040916530278232,0.5003929126154641,-0.016367160146166588,198,0,0.49155405405405406,0.5003514336352973,0.03378860468055234,120.0,0.0
200,Fail,0.5102040816326531,0.5050762722761054,-0.040824829046386395,34.0,0.0,0.47,0.5016135580465918,0.12021658495512935,53,0,0.552,0.4992898182224881,-0.20913407192853095,72.0,1.0,0.4411764705882353,0.5039947372613783,0.2369395511036371,92,0,0.4838709677419355,0.5038193627589668,0.06454972243679008,301.0,0.0
100,Fail,0.49190283400809715,0.5004412076401437,0.03239291187017816,68.0,0.0,0.4583333333333333,0.5089773777040516,0.16724840200141836,68,0,0.460431654676259,0.5002345399237736,0.1587713240271469,80.0,0.0,0.23076923076923078,0.4385290096535146,1.2780193008453866,228,0,0.6363636363636364,0.4866070995624796,-0.5669467095138407,178.0,0.0
200,Win,0.5116279069767442,0.5057805388588732,-0.04652421051992372,147.0,0.0,0.48996832101372756,0.5001635029175681,0.040134794654839545,127,1,0.4915254237288136,0.5006357891749196,0.033903175181040246,119.0,0.0,0.5543478260869565,0.4997610513603083,-0.21868700842034772,49,0,0.4752252252252252,0.4999491565063104,0.09922097553054456,96.0,0.0
100,Fail,0.48120300751879697,0.5000226464660307,0.07524115817860576,161.0,0.0,0.5051546391752577,0.5025707110324167,-0.020619652471058136,38,0,0.48484848484848486,0.501674272914764,0.06063390625908301,173.0,0.0,0.4918032786885246,0.5040817003777638,0.03279129178919756,55,1,0.7037037037037037,0.4653216269680752,-0.8922178162191939,44.0,1.0
200,Win,0.46919431279620855,0.5002369106979657,0.1234572911646075,72.0,0.0,0.56,0.5066228051190221,-0.24174688920761445,36,1,0.5490196078431373,0.5025425550218042,-0.19702760155977544,35.0,0.0,0.5614035087719298,0.49840609165616045,-0.24748737341529137,39,1,0.5414634146341464,0.49949759550938355,-0.166426892888842,96.0,0.0
100,Win,0.5119453924914675,0.5002843332615361,-0.04779521193992415,316.0,0.0,0.45977011494252873,0.5012681058876768,0.16144296140505493,149,0,,,,,,0.5942028985507246,0.4946430852202229,-0.3836828684656207,132,0,0.5254691689008043,0.500021620219239,-0.1020091038003841,84.0,0.0
200,Fail,0.4594594594594595,0.5052279240652237,0.162697843363992,75.0,0.0,0.6923076923076923,0.48038446141526137,-0.8333333333333333,132,0,0.5339805825242718,0.4991902828694954,-0.1362373152282664,146.0,0.0,0.47186147186147187,0.49947794877172225,0.11273277250512029,216,0,0.5170068027210885,0.5014191025397439,-0.06806659626466662,262.0,0.0
100,Win,0.5309734513274337,0.5012626282730047,-0.12413220787308438,189.0,0.0,0.4721189591078067,0.5001525595364406,0.11169795612978327,216,0,0.6,0.4982728791224399,-0.4082482904638626,66.0,0.0,0.5065176908752328,0.5004236788580474,-0.026072978770665892,79,0,0.53125,0.5070073486774164,-0.1252448582170299,94.0,0.0
200,Fail,0.5,0.5006079029600738,0.0,84.0,0.0,0.6153846153846154,0.5063696835418333,-0.47434164902525694,72,1,0.5384615384615384,0.5188745216627708,-0.15430334996209166,45.0,0.0,0.5,0.5011299449438809,0.0,52,0,0.5481927710843374,0.4991778563909485,-0.1936728104540172,160.0,0.0
100,Fail,0.3225806451612903,0.4751909633114914,0.7590721152765904,152.0,0.0,0.4887525562372188,0.5003853823396833,0.045001162235107264,178,0,0.4943820224719101,0.5028011423654932,0.022473328748774887,47.0,0.0,0.5121951219512195,0.5060608273474738,-0.048795003647426734,199,0,0.5528846153846154,0.498394859421158,-0.2127317370747942,66.0,0.0
200,Win,0.4864864864864865,0.5020841085798794,0.05407380704358727,39.0,0.0,0.3333333333333333,0.49236596391733095,0.7071067811865479,168,0,0.5416666666666666,0.5,-0.16724840200141783,86.0,0.0,0.5476190476190477,0.5037605389507487,-0.1913459492939763,35,0,0.49122807017543857,0.5021302238294051,0.03509312031717993,105.0,0.0
100,Win,0.4787430683918669,0.5000102689436349,0.08510467152363321,95.0,0.0,0.6,0.5163977794943222,-0.40824829046386296,118,0,0.5394126738794436,0.49882986424372705,-0.158142766005032,260.0,0.0,0.4927916120576671,0.5002759787783873,0.028836548668609133,449,0,0.5216400911161732,0.5001014032662277,-0.08664154985790608,87.0,0.0
200,Fail,0.5588235294117647,0.5039947372613783,-0.23693955110363707,179.0,1.0,0.65,0.483045891539648,-0.6289709020331511,153,0,0.49066390041493774,0.5001723224376197,0.037350910124374526,210.0,0.0,0.5097402597402597,0.500311380183127,-0.03896843374058287,192,0,0.49848024316109424,0.5007593018801078,0.006079055436800541,157.0,0.0
100,Win,0.5161290322580645,0.5008952558646071,-0.06454972243678987,51.0,0.0,0.4954954954954955,0.5011096081159624,0.018018749253910903,54,0,0.48047538200339557,0.5000433091668994,0.07815808411702034,200.0,0.0,0.42857142857142855,0.4984447862792269,0.2886751345948127,195,0,0.46924428822495606,0.4994923039417842,0.12325624765908619,215.0,0.0
200,Fail,0.5714285714285714,0.5020964452534339,-0.2886751345948126,259.0,0.0,0.5111111111111111,0.5026769786045271,-0.044455422447438386,89,0,0.5093457943925234,0.5010847782384034,-0.03738970966477397,87.0,0.0,0.5051546391752577,0.500834710297468,-0.02061965247105817,60,0,0.4908424908424908,0.5000688024517067,0.03663618176390912,181.0,0.0
100,Fail,0.6,0.5163977794943222,-0.40824829046386296,296.0,0.0,0.47619047619047616,0.5054867366041313,0.09534625892455932,177,0,0.5241730279898219,0.5000519264722556,-0.0968053116627826,189.0,0.0,0.5,0.5011834336081179,0.0,233,0,0.4866412213740458,0.5000601464294334,0.053454196457211875,497.0,0.0
200,Win,0.16666666666666666,0.38924947208076144,1.7888543819998328,73.0,0.0,0.5609756097560976,0.5024331043932554,-0.2457365935914956,114,0,0.4387755102040816,0.49878877066808786,0.2467548363457998,146.0,0.0,0.5194029850746269,0.5003707625262118,-0.0776704444222252,138,0,0.5542168674698795,0.5000734591938144,-0.2181537745036738,93.0,0.0
100,Win,0.49286314021830396,0.5001590811569298,0.02855034768558396,183.0,0.0,0.5303030303030303,0.49971223019198985,-0.12143534814378305,294,0,0.5297029702970297,0.4997358219132528,-0.11902208519179903,148.0,0.0,0.4552238805970149,0.49985970425381104,0.1798269997291126,170,0,0.5015197568389058,0.5007593018801078,-0.006079055436800888,202.0,0.0
200,Fail,0.49130434782608695,0.50028703819972,0.03478787001903649,216.0,0.0,0.4837758112094395,0.500105651944467,0.06493094697110498,254,0,0.42857142857142855,0.5135525910130955,0.28867513459481287,292.0,0.0,0.5,0.5004470273579544,0.0,138,0,0.4117647058823529,0.494583356537373,0.35856858280031767,296.0,0.0
100,Win,0.5090283748925194,0.5001335467639094,-0.036119388345009426,225.0,0.0,0.4968632371392723,0.5003041262168525,0.01254729835813492,233,0,0.5146198830409356,0.5012540173956518,-0.05850454715011353,46.0,0.0,0.5224839400428265,0.5000298674116939,-0.09002682831774117,67,0,0.5021097046413502,0.5010537419485809,-0.00843889368629721,50.0,0.0
200,Fail,0.6216216216216216,0.4916723926983716,-0.5015503913178175,139.0,0.0,0.4821852731591449,0.5002770412212417,0.07130418056623473,232,0,0.521875,0.4997816259311185,-0.08758386063947465,281.0,0.0,0.46153846153846156,0.5023980952928128,0.1543033499620917,36,0,0.5084745762711864,0.5042194840896108,-0.033903175181040385,177.0,1.0
100,Win,0.38461538461538464,0.49125075078907465,0.4743416490252569,126.0,0.0,0.44,0.49972965664419977,0.2417468892076142,166,0,0.5111111111111111,0.5026769786045271,-0.044455422447438386,105.0,0.0,0.453125,0.5017331074496789,0.18832944617230335,95,0,0.5588235294117647,0.500219442626321,-0.236939551103637,41.0,1.0
200,Fail,0.48325358851674644,0.5009192874097382,0.06702324878916645,61.0,0.0,0.4870967741935484,0.500641617766041,0.051630098213407555,65,0,0.5054347826086957,0.501334640687194,-0.02174041475997996,46.0,0.0,0.4444444444444444,0.5025189076296062,0.22360679774997907,315,0,0.4578313253012048,0.4988199799991045,0.16927779169233617,144.0,1.0
100,Win,0.4649122807017544,0.5009694064706258,0.1406977442705053,40.0,0.0,0.4819047619047619,0.5001490145085985,0.07242839949065878,131,0,0.48598130841121495,0.5021554668176735,0.05609681940050724,329.0,0.0,0.49837662337662336,0.5004037014533912,0.006493540719123566,92,0,0.49714285714285716,0.5007076449610814,0.011428758022062262,66.0,0.0
200,Fail,0.4864864864864865,0.5020841085798794,0.05407380704358727,91.0,0.0,0.5546218487394958,0.49910901957076687,-0.21980291603667967,151,0,0.47368421052631576,0.506009406240056,0.10540925533894632,43.0,0.0,0.4752475247524752,0.5018776625023393,0.09913144821476814,39,0,0.47191011235955055,0.502038744440412,0.11253728415158587,178.0,0.0
100,Fail,0.4105263157894737,0.49453904697299983,0.36376641863427606,163.0,1.0,0.5161290322580645,0.5002780094738026,-0.06454972243678994,214,0,0.5232558139534884,0.5004296407639854,-0.09312403943594413,173.0,0.0,0.5058997050147492,0.5003343065256182,-0.02360046301612553,228,0,0.49732620320855614,0.5013351158613587,0.010695340092890247,260.0,0.0
200,Win,0.5952380952380952,0.49679577241454687,-0.38805700005813276,34.0,0.0,0.4863013698630137,0.5015328417047636,0.05481509678620256,94,0,0.5010615711252654,0.5002644767352391,-0.0042462940716524325,340.0,0.0,0.46706586826347307,0.5004146610408543,0.13202323813504754,311,0,0.4839650145772595,0.5001074558406143,0.06417295057574213,195.0,0.0
100,Win,0.5,0.5063696835418333,0.0,43.0,0.0,0.4523809523809524,0.5037605389507488,0.19134594929397614,41,0,0.6071428571428571,0.49734746139343805,-0.43876345447627807,233.0,1.0,0.5,0.5099019513592785,0.0,33,0,0.5454545454545454,0.502518907629606,-0.18257418583505508,35.0,0.0
200,Fail,0.47692307692307695,0.5033541343978258,0.0924061655450543,44.0,0.0,0.5333333333333333,0.5163977794943223,-0.1336306209562121,62,0,0.49812734082397003,0.5009354545128694,0.0074906892417870964,126.0,0.0,0.5,0.5017452060042545,0.0,44,0,0.4532710280373832,0.49897881765786284,0.187737572345384,46.0,0.0
100,Fail,0.47038327526132406,0.4999939084933875,0.11867527401598006,180.0,0.0,0.49494097807757165,0.5001853208194558,0.020237123602081356,190,0,0.5056603773584906,0.5009139731151231,-0.022642960435554266,63.0,0.0,0.4896551724137931,0.5016257095588517,0.04138816964085306,116,0,0.5104712041884817,0.5005459360306118,-0.04189400479138504,85.0,0.0
200,Win,0.48663101604278075,0.5011630427085771,0.05349506156386421,60.0,0.0,0.5298507462686567,0.500980970140631,-0.11961634773766812,48,1,0.5633802816901409,0.4977223118871353,-0.25558282541117894,105.0,0.0,0.38636363636363635,0.49254484347415617,0.46676002800933675,173,0,0.4117647058823529,0.494583356537373,0.35856858280031767,109.0,0.0
100,Win,0.5268817204301075,0.5019829775708744,-0.10768262306348687,126.0,0.0,0.4990476190476191,0.5004759639345235,0.003809530720243367,213,1,0.5714285714285714,0.5135525910130955,-0.2886751345948127,257.0,0.0,0.5271739130434783,0.5006232751061891,-0.10885653508392408,200,0,0.5004191114836547,0.5002095118466134,-0.0016764465235695391,305.0,1.0
200,Fail,0.5434782608695652,0.5036101551853349,-0.17457431218879368,146.0,0.0,0.5136612021857924,0.5011845692930379,-0.054665216721391824,66,0,0.49173553719008267,0.5004489540277764,0.03306236795662397,66.0,0.0,0.49899598393574296,0.500250184627688,0.004016072353825791,263,0,0.4838709677419355,0.5010886143955939,0.06454972243678997,71.0,0.0
100,Fail,0.34782608695652173,0.48698475355767407,0.6390096504226936,158.0,0.0,0.5164319248826291,0.5009071406002277,-0.06576322233726128,115,0,0.5017421602787456,0.5004330722036519,-0.00696868341672568,78.0,0.0,0.5030864197530864,0.5007638548546988,-0.012345914228620622,217,0,0.45414847161572053,0.49898387517439613,0.1841821840544763,92.0,0.0
200,Win,0.4760914760914761,0.49994802224633816,0.09574361572901981,221.0,0.0,0.48761149653121905,0.5000943796903314,0.049569231488414925,304,0,0.5164233576642335,0.5001867837243118,-0.0657288979004,164.0,1.0,0.4959349593495935,0.5010028105316482,0.016260700012186175,213,0,0.4782608695652174,0.5050469916434667,0.08703882797784883,123.0,0.0
100,Win,0.546875,0.5017331074496789,-0.18832944617230335,69.0,0.0,0.488,0.5018674802594162,0.048013829974835984,303,0,0.5909090909090909,0.5032362797401965,-0.36980013081681984,155.0,1.0,0.44668008048289737,0.49764976294383784,0.2145028345068336,178,0,0.51375,0.500123576718782,-0.055020808678166507,315.0,0.0
200,Fail,0.5111111111111111,0.5055250296034367,-0.044455422447438414,395.0,1.0,0.5,0.5009794328681196,0.0,198,0,0.4444444444444444,0.5113099925649136,0.22360679774997907,138.0,0.0,0.6415094339622641,0.4810723631443852,-0.5901671065234751,47,0,0.5194805194805194,0.4998522614517885,-0.07798128673650513,271.0,0.0
100,Win,0.5041322314049587,0.5020618644176028,-0.016529490122682042,43.0,0.0,0.49665924276169265,0.5005465514247154,0.013363327243633137,149,0,0.5133333333333333,0.5014966414959997,-0.05335230641587365,175.0,0.0,0.5114155251141552,0.5010148470909537,-0.045674005952616725,157,0,0.5217391304347826,0.4998468840876668,-0.08703882797784881,232.0,0.0
200,Fail,0.4909090909090909,0.5008287756392343,0.03636964837266524,273.0,0.0,0.48484848484848486,0.5075192189225523,0.06063390625908318,149,0,0.6764705882352942,0.4748580799338171,-0.7544335361543177,79.0,0.0,0.5,0.5015898291312316,0.0,215,0,0.4875207986688852,0.5002606087331158,0.04993235972641451,241.0,0.0
100,Fail,0.5264483627204031,0.4999300258900779,-0.10594177061033572,159.0,0.0,0.5108388312912346,0.5001182439807674,-0.04336551554665685,207,0,0.5909090909090909,0.5032362797401965,-0.36980013081681984,63.0,0.0,0.5096359743040685,0.5001749707049346,-0.038551056966676746,192,0,0.48322147651006714,0.5014037975367674,0.06715191366878162,232.0,0.0
200,Win,0.5522388059701493,0.4981939543655254,-0.21010507881568274,94.0,1.0,0.3333333333333333,0.48154341234307685,0.7071067811865478,179,0,0.5463414634146342,0.49906656054156645,-0.18616717789653486,52.0,0.0,0.4745762711864407,0.503639587998848,0.10182663499531933,38,0,0.4914004914004914,0.5002334060871624,0.03440312310280944,111.0,1.0
100,Win,0.4967105263157895,0.5002635217516183,0.013158179499694195,347.0,1.0,0.5044510385756676,0.500723653237113,-0.01780485980731112,270,0,0.46619217081850534,0.4997457411480641,0.13554151125122024,220.0,1.0,0.5,0.5001609528449866,0.0,323,0,0.4953271028037383,0.501150446907611,0.018692405136401805,70.0,0.0
200,Fail,0.410958904109589,0.49370147166791656,0.36194993015330795,87.0,0.0,0.49330514446793516,0.500131434680105,0.026781823016906212,266,0,0.48484848484848486,0.5023137559951615,0.06063390625908301,41.0,0.0,0.47619047619047616,0.49987378518036957,0.09534625892455936,75,0,0.48731884057971014,0.5002925312749231,0.0507409597969582,93.0,1.0
100,Fail,0.4838709677419355,0.508000508000762,0.06454972243679004,32.0,0.0,0.4864864864864865,0.5067117097095317,0.05407380704358735,33,0,0.5714285714285714,0.5008703226778093,-0.2886751345948126,38.0,0.0,0.49333333333333335,0.5033222956847166,0.02666903735313302,38,1,0.43478260869565216,0.506869801869702,0.26311740579210885,40.0,0.0
200,Win,0.5,0.5270462766947299,0.0,274.0,0.0,0.7272727272727273,0.4558423058385518,-1.020620726159658,32,0,0.5882352941176471,0.5072996561958923,-0.3585685828003181,35.0,0.0,0.8292682926829268,0.3809487514345101,-1.7501500535908439,34,0,0.7297297297297297,0.4502251688907482,-1.0345870530653132,33.0,0.0
100,Fail,0.5093833780160858,0.5005834181634178,-0.037540123295757566,272.0,0.0,0.43478260869565216,0.506869801869702,0.26311740579210885,130,0,0.5223880597014925,0.5013728207833639,-0.08964214570007926,205.0,0.0,0.49637023593466423,0.5002138334248928,0.014519438859033298,369,0,0.49902534113060426,0.500242892555529,0.003898642884698784,230.0,0.0
200,Win,0.46,0.5009082659620331,0.1605144707810258,175.0,0.0,0.5304347826086957,0.5012570011837221,-0.12196528714750746,179,0,0.5423728813559322,0.5024777880939231,-0.17010345435994303,116.0,1.0,0.546583850931677,0.49937849572000753,-0.1871494231897315,182,0,0.4666666666666667,0.5163977794943222,0.13363062095621225,184.0,0.0
100,Fail,0.4434389140271493,0.4979183322290157,0.2277059689511923,191.0,0.0,0.5625,0.51234753829798,-0.25197631533948484,223,0,0.3695652173913043,0.48802074874715057,0.5404528189332543,129.0,0.0,0.5,0.5107539184552492,0.0,151,0,0.49358059914407987,0.5003157755660039,0.025679719967034154,116.0,0.0
200,Win,0.49411764705882355,0.5014424025934496,0.023531040266750274,260.0,0.0,0.5316455696202531,0.4997889850085384,-0.12683657235795998,117,0,0.4873294346978557,0.5003273173273048,0.05069854243785689,160.0,0.0,0.48823529411764705,0.500229523685507,0.047071855604856716,197,0,0.45821325648414984,0.4989703045220787,0.16773377107184492,57.0,0.0
100,Fail,0.15,0.36634754853252327,1.9603921176392138,106.0,0.0,0.49560853199498117,0.500137620560873,0.017566549574651372,215,0,0.5,0.5270462766947299,0.0,63.0,0.0,0.5052631578947369,0.5026246899500345,-0.02105379802666301,39,0,0.4952120383036936,0.5003194077513774,0.019152724941600946,230.0,0.0
200,Win,0.35294117647058826,0.49259218307188896,0.6154574548966635,109.0,0.0,0.5244215938303342,0.500046376350811,-0.09780310731639294,74,0,0.4166666666666667,0.497167116011244,0.3380617018914066,218.0,0.0,0.4799054373522459,0.5001876335554832,0.08044324143024512,83,0,0.6029411764705882,0.4929262571578128,-0.42077916284480144,282.0,0.0
