match_id,team,bot_support,bot_carry,mid,jungle,top,win
4570027915,100,10VNLkbJCsh2zagToH8RiYLY1nweut5KYVf4TuSg-Y7ZHR4,gJDot0okV75ZPddFQI4k4vQD4iQY7OZV2NfEzyklIDcA,i0agtY_dGBAvRPNsxuAX9-9Y9L9BoIC0ZNqTbqM74U6N,ReG_QwPHi_2IkjfWzZIrvBXERtqzgwfPyCTSVBrqYDM6,JmHG3zYBIXIx394KzNFxIYzQ9fZnCElON1fhsC7R_jY,Fail
4570027915,200,kr44R6PssiA-zUlpM2tnClj4csn0re_tphPUWWI9wWrNZI_LexDQizwX,RoWMxMF40PdKILjzzubcZPX1qz7BkjSWRr0AhBEy0p0Zhqjo2wV2J6o6,3PTlcqA8IhPbp6SOhR1mG0thBo53ilnXcb0gRUhPKSaf19w,ZrxFc63a9qcZrUKgGWVzUEjaC2GErGgI5Jxl_hv6f0t0u3NsPRNg4g9-,GBW7Zgb_S4sQoOswbvzYXLOPSGAOkEAD1zdKWRHBCJJZt30LXlmlGHtG,Win
4459534223,100,48KAVsBjFvBWX_qoTj7mBKs-QjGTiXo5mpowURqS-Xhspxk1ka02Gtx5,5cqMkD6XROA7CgRlFdx_-jDJWBzPvIlq-8nsrwxVCzOd,jXs3-8dR_eQ419B3B-mISdBj1tZKAI8F1KQ2nbJN8VvS,EfFoS5FagSnt_0uqMmGEoCUZAtUaFt7sk_krWcPLGxH-MJs,q9Ck7j80gU2GSjFEI-QEZ8N-TW4NvIg9HuJxqRQmwWkz,Win
4459534223,200,79CmbmajBFfPGSHRlTBgdpit2SHaay01AGU6cEVryUw2a5w,YtVOPQTd-WxKAL4EiLZTNjjf4shLPtMVF6DvT9EuZSTWDsmBuiCx82tD,HNYjYFgc_GcnobNXN48xTSOOZ28k35R7UG0M-wOW6RtjYBE,c3hrlbQjYrgfyoaNSG-FjI2If0WKdR7IA6bUfeXJMMLoW3p9pKMLzhEp,Dovk6YFszfSf1LymnmOwcC-9FbRDGVc046_t71IS0zlO,Fail
4715026324,100,GFbRQtkEoIROWzYmbDPh72RNap_L-9rvChtYuAsq9c2uppM,wlMLOGSjfChOAZGgMKvZymWKhsNx5VLGVbDtKaLEK43c,hlMOfS3yBupoplncH7TMHLjTd9ilpdiBaSzOvte4cY3jE9s,4QEBUOaNtG2r5Da2kKafvrOJxuU0oSOxS_fXWtM04gqd,LvZr7V9UddXOrvb2ERPaK5yUPq8q7A5AjO4BHEYMOQUl,Fail
4715026324,200,GnjH1C28gN32O2uuNvIDms-eLCLWKrTJwazpoTGkAeXJ,4TCT5I6raIHDroUKNikHvysPp7XpKs29mUwefc4Mjx12,icpQ4cbVnrL3mPdhVjmjkNg3_xrKyepiWDeeo81qMcohrfI,9bPemMLBbiw3UFOlnvDQQXZR6ET47fXi2hygMq8Rswup,21115QdW04mC8uTQLZJpqNg3qAMnlnXG3EQE0ng3bvxr,Win
4741404575,100,CMdXqbmxChejnm38DsVmpEsLaAT7DeICarywvE33T7cw,_4ogiSc9ERmcr0vzSKfHe0WhwgXFyC5LH9V6WF_MVYAN,Z3uqvr-4MgI5egyZ-as-wuDnsFVTrixcCpLW166K81qAkDg,edbG777oAeua8VaRd-_0m5X7e37Ai3C-_mWYr_JjxbJ1gFO91YXoFFhn,l4UTalEF8jL_HC_MjYoXX013a5klM0gcGaCI0_Pw-4VuNCE,Win
4741404575,200,7kPhYzd9vTMNSxAw-m5i3B34IpeIkPc8ceesK9dIwJSZi1I,t9U8C-39zjdUOdTPGOuOhEX5rFQZFlNpIpyixv03VzVaAR8,NdgbrHGf3WBMq3R9U5-rmupREyfMt-qM7rQQ9X1py-jXzqpXCHClO5FZ,VyBhmA9OW4UvBEuhNCVUqyP8pjYBAfC5JyC2NcoOGPPl,ZSUU6w7TYrYqB9rAu081SypbUPT37KDrXPL6rCfd2iW99tFK83Ov_81i,Fail
4747433903,100,iQ5a1kK9Dzf7mud8wo2eX1dYZswynC2rTIRwDaf1FxzjKxG6mGfYowAw,kAxycz13Rvk-oAgavPbM9qYDSdFzhGeY4oQaGgvfQqlA,q-AyudChxmrq-gaaUYzXeR533i4jWyMtJebZpvJIKhFn2Zhu3uz2kViM,I9KZt-M8CtQSYg_b_uY0Ex_V8BpEKkJUE4olUTD_yI7jOW1BiZ0YmBfr,OTh8F6_XAKWAtC0JxZEsBtNVAbgoLywN4jQI_qD-wWbqv3xLgTGFOBT3,Fail
4747433903,200,N8k_fAXXhmWUbDQLGyBuHF4VsAayHXsdBXHGURZBw3Gd,YW2d1UIqC5VZG8dKlcBeYzefZH1OM4aHUSSYM-EGz_280FM,3AtqwjU-S5NoTVOuWqNxPEaqKTvVx5Ou5KGp9Ns0S7NK,MnAK5UobYcFVKEX5pL1xvxniTtK1aCRidUbUKjGygyRlRQE,xdaT1BtIyVmQ5nwglsx9Zaq1jwBv6uRFcYVQoOozSOpk,Win
4743632818,100,oCWAVAkAjQocLloAtGRqxKrVRKcdseJJ4spJ7X3SA-62m9c,_yiCp5_0EI128aZKgKbBnfyKNo3LvxRYFkDOKQq3g4AN,LIGvvybfAbH8wts-P-yqVCwB2oly31vLPJE-epuXhiQEzSw,clUNQSx3hGZpvp3dV3d93qD4aeXVK2qty_K-P79O3Xw7,MWDn9SiHuoW-mx1XotwSPRrJyP0_2TJ2CtIOFlkzoxn3,Fail
4743632818,200,Z2DV926-162xWkAF0qRgYXKgBtY-aIW4-WWc11oqxqgAA50,OaiD8gsgV3A7f5-tE1Z1trmCyefis5DhMSlFLGZQ08io,cmwXyfHawY10uv5UKRHptVcvN8hMPAOq2v70d0-HH6Kecbo,qeOGyN1rwHrbsGEQtzQrOmDwDRkAYFnTN8SplugEEA9u,Aytu28rE9UWpk1v8_LPsoFbFssJS0F9WIsEtSQQIFt3R,Win
4587624371,100,YehPuMhRTXkoVD4xTrAGpIFdHw6zQhWpiuRegb4lAdoI9KNSielOsD2N,JpwLt9q6M79wjkH9ORLR94AFUT1TMT0zGwFJVYUzcDw3Mr8,QU2rd24UXl5Uz04kx15BFyTwWcVw3PLk_wwqR4UAESUSGMc,0NNBsQcS66mY6Ub_CsJ610cIiCIWWv4Uce6ZTlRV_jyIBBQ,nS3Nu35KsrEce-RucVgMd-NWNG27VYQDFhaa2wmxBGOW,Fail
4587624371,200,O-yYdcNQQLsGRodlxxeCb4IX4JoJ7Lwhpe4NmdLsUfUJRAQ,9Cn-6RT8mDa-kc9JJN4j8Q2giEbIkrehKxsq4tHszXjW,zWKGAzibJrLQ8lrqRLQF3sNcAWZN2UarTkk1-_1dlFMi,pUCk1h64sPM9qmaIcPTnjAlovsIxeLW5J2IrQgEB58kr,FJ8Xwl8uBEHEYmXZ9YJ1LdsV9hqAymbGMxZexQak4M97,Win
4725217217,100,ZX6_y8PggOTUzZ5cafZRSnTLsjAkWHxcC3CtwTEmQWto5BQ,SwHFd1QdrNwdR3PbTkiJvviO_FY1yVQLGtD_n8Qhim9BHJo,WMsEB5d2eQCqRJPJ2CgHciLnMPa3zKgevRsnJARxGSKt,K4SLLJeWjSMAjjfOA55oZfmeqiC8fk7xwNetliPiJbLePkw,m3pTcgw2zNfhsCDoemN87l54Z_IqJNpEJ1RN56SQzJSr2Bs,Fail
4725217217,200,19j37i7xOs7SiIqMlc3JH_8u5goznU7gfWeLZjhjgxTqmtw,N46XXHVABfNcig1gofI9oDYbT8fufNK-AOYQH7eolf7U,5p9ij2IVY_lJCNMTNBj_JKz5Qk0SyXNIT-3WaHgUnIuU4NE,oLxxQWFAqAXd9Gc74OMuiEabfIFCCfsY2PeBZxpKNiw_,bcOiLwV62vK6VXjv_X04gf626yVUv_20aMUcqb6B2V3c,Win
4743763909,100,4fkPfoZueKXt_zC8ocxUTw0sJcc9ivHGVNa9qpunEhq2,VX1WG1mGx1rga2OOvOyiIJGKMshLZvDy89G7l5ZPd0Ob,rHNJgA33j-tcj9s_MEUvu2xsFVZXEfqMwhGqElAGidEPAz5vnLs697ez,KABu60jtLzDw8d2WAUJ7M8AbHu2Fl2rMGW3fQZOXG_Zg-xs,YLD7KIGlEeCj1n0OcqpZRsS96KvrwXPG7CHzfgBqufNnPM_DGl0kvatA,Fail
4743763909,200,pqHWYzR404qjMZb8BOlOkZ-ydzYLs4Q8UzwbckvRCne5iljeLKZ7HAO2,Q9aFV7wMez-LPhSWDiDhv8F9QNPymGbCJ5WPtamZ2qlu,wjBffhfrbhQ87zoBvI0WASMtCRiiA1xQSRmqnxgidV-II9rMaF8Pin00,cU6WH5qDxVo1D23PP3WSWPsD5_QAa9EG8dB_CSakbmWjI0A,iOQhDxV0-ijPFgsjppo2PJ2QZnx_zlaYn3JdMpOSmBHM,Win
4739405769,100,jhSdB-7rZUZ6aZhKVsUctNvMg9oWtiPN3WzsIv6bZEaUKYQ,uSB6NbVk7mKI-P6AksCclbRMq7MxGJ3TQxXvIht-ReyKWDQ,NfklJCShDyfxkaZHNxgOaYMfn26P13mas4zZBpxffO5nWdA,JBYZfiaCJ-N9rkYM-g3mSnpts3DZK4kXWvxxFWfH3NA4zqE,kc8VXBRSv4Ojx1jzjgbo7HC3tcTD5nzfzPhHBbDnnqrJ,Fail
4739405769,200,yz5HjrlzlJ_fRzLolveapnv2mjPs3vZtr3Xv-CF0XUPvAD0J3lecUFeX,OazENomlprL_DL0A9_QlcDwlp2LnWgXeGDfJ0-Oqxp7W15bu646Ipymm,JjBGR20I3-7gmBX2xiX9945jCKGmXs2yk-2-4My39ZST,dGYI8q3UZskkhEQHpTUBSf4ugnaqHz05yyPMdtZO1ZvphexFs1awwrqx,gZNOedzaBjphrnPiVPYl-lB6GSg-BO3uoQxl-Px56ZTw,Win
4740224975,100,ywBmRZt991QIuQoP_5JQg88Hb58k6SuLOK5cE7JRsrk,DJXlsAZrOdeWxwWqAcf4FPprHAsoWKaQpZ_Z_XnCzH6O,5H4wOBKm5U3exW6A9Z2EHJ-DDi1_vXzRiZSe-C63-BdkPE8,IFf_L_aPiAe4OSbCPUptkdk8AMF5XYqsRWDJv9o1EW5YpQo,E___lXNleAg5DktlLs8SgRf2OqJK8S7xg2WBO7W-fqU,Win
4740224975,200,WEeIN-qtMspKPdP6msBWmPfoiDOaXe5o79mIK3ToMy4KbtUpOt4Ut_JJ,HYF6nAZmfzk-YmFOQx0rvF4IWxbzaYIfJ9wvW65rroPm-cg,ZBI9BW76vGrzTXdF7fhwh_nafv2fHTkMJppqiFCjMNHXpCu6N-H5fkq7,kZ9dMTY_1Apyx9jp4BHyjy6hHtmBvJr2tFloHT5Q8X3iMu4,ViQ87Rjyzmi-dmzFfGf85dA47dxEO5imKm7pzE5MpZGlW20,Fail
4741994450,100,HQKhNj_jeZn5Q_St1GaZn4BkeJZfEHriOZXBVdcizgBauJY,f56KBxVlZsPMQZgzvATz_WZjQTsP_oSlICCf8gnHFWnwTGg,1kOP23BfwWZFAG7Qr8HW-plhp4tMoh5PT5-ZJX0RqDoA-Qs,XQPvpC1465N1DFblhUW31a9vJxbT3oZyeGpLth1d-OX3XPywpSGI1NJ1,04Ea2tp4OMN7ldBvp_C90GYVLT0YFbcXLNw5fEnTcLLDCptyAnb5y1Yq,Fail
4741994450,200,vAJtWD3ouI1blOP7t4lIGY--OLbNV3w9ikkFpI8D37jIiww,y0_l0iUys2w20CwJiiniLUpX-FWFkjPipNFvNryg5VeSvVA,IpudgyniW7C-sw3rHrq6bqxEoJmMnQN_ZpAmQUPvkbon,9_5FnmWbC0CH8esCsVfliPrHLSzHzMiOEgJXJLhp-x73yGxLxTz6e1i8,a8yTG7CPUXQsbq3ESPFSDy6HayxQi2VfCLJsf2vLa-rHRDZwHSrVeNAD,Win
4729378771,100,LIs_HX-Mf1eZWcejAt0gSKw_ja8TYOd4fEFoJPVRZAaMacMorm0ag22R,iokyQgSAQmC8KYqCifaDVNyp4iugh1OcPPQVMrvKv-hU,GIf0-SphVGCcPFjyX0Sf-8PH8iR0bBdksj-4kozyHEXV,wXhuvRsQiHbKr6ObNyccRZhugtFILoitR_wyXwrzX4YP,ZJzNhKBKUtenUglwBw35o3owx0sUFwyQ4ZrMgmNAfxu3,Fail
4729378771,200,56ARKYyd3WkuEp5jgASC_LSP5XO1C1y0xjCqKBoos74,FsW2i_ENyqb5kpRH7jduOtPH-2EGoY-haLPk4pxzWasMdU8,wgXRmjWDtkHy-LisvIkt1sKOcRSwpi2lHJ_BsyNKj2kBBwwWWQngeHEW,gjxb1MUblMtEKFjHreGESMIVLJwbIh6iuGt4f2L2jAzh,mcTwQMty3-ngy5Xi8xQL23NTVq7-zPC0xs487lnBaOchhVA,Win
4717680598,100,LCOvUxij1L8BW3AHaJNw4KRYlvykYhvu3_GjrwcHvh3rcO-aBnJYSgC4,R8yQMw7s0wT_gFH9jhCDarpj2pu4AmD9VmzVf8lbmbZX,jyq0uh75CrhGHN90Qc374MwLL5JwH_fbNmD1Ji75lfPJrHUCZ39kze7l,W4Xm3H_P39XbCBv3fNxtCRwU8tqX9XODDizKg0xqKNN8xc2dvylRXqwG,x6qVucV4IN5HheSLoeJcu_4QtJ-42QPKu8u1Q3GarfCn,Win
4717680598,200,tRRmEDjuIsPhFLS2Nk9DRBzJZKl2V-M2PznlXgcVZsu2eefoJ0G6HVGp,FpHCQMZFJfZfmKp7nySLDzygrwE1C83DiWGqrjnKeALOews,uQyWAjFue-Tur2UZ6jvbi2m4pZVUx7DdqFoFNwNYDb9SVLi7rk2pbg3x,oqWEhFS2eA_1JUG8a4unhElFIYC4S-zGV2sR45KAWWMg2WrpGpk51YGI,kAsSLR40kcUcYYAIneN_4ClN89MMLN2nDHJSIJBKiIaCwRQ,Fail
4627994583,100,1jcc-K3pVZjHsN02Q_tmjxhf8f5IAJoFVjFC_yied4oecKo,wgP5tUSFzAoLe5xuvSYM_z-PRYeoooinaGMKFdFbW9tlP39p0BMOgh7I,aIY3-IMk__XZPb9nZuo9xZdmIVMN83BCkfLzNjI6CGS1T9o,j2W8ejESA-9vKF2fTeakbs566QtaStwhOp5sCyaZI1Rt,e8pwy_9WiT6UKbPfwDnWTclVyCHvJwPHc14G6VBqw2IQAQI,Win
4627994583,200,H3YqPtUmgT-aId7SvAT5o13_W7CA_c9Vlx4gvpUFpgL3M2Jv-rN_Zu7G,wYfoHVT_WETdMasNeG5SK34OEI14st-iRIHllImq0b37Vg0,N1PACOnNWGo0QakG6-b4ZwnzEInH3fc61GbFNAcAXO-BFGE,r-UDhyFZEBaVwCAicxlIyLpGGidNQlN--Pktym1go1dg,bKtJGPtHfzmndi7gf3lH-m839vPMJbqMwCUDJhuKjJ2L,Fail
4747761634,100,HV_O9EQHkPCkmuajX-SduXC8vj14bOCjWMVJnboQQu0ZEqY,GTqez2R0ZBZE2mHAZRUtP0szRIb3yOMxjUj8SVm7pE1Rczk,ea1I67h3WmPM1QVu5RHYhbx52A5m8KRu1i-ruOZ322l8,8fDHuzH8StOfU3DBgyaPdO1pjDAzL6nLSX4tlS43t_JMMP0mUWBJukME,IXkqBzEEsD6QnnAUziwDGQ9h5pvkfjnXRYUjtZpRi34NvM8,Win
4747761634,200,gdvIGmNDKrn6ualiAdpRa2rina0PB3mfcdRJ59RNKI_v,qMXVDhoJOsNEKPR_Gk6u7TTbvBPgPWJwxbVLKY9iMWM87SQLksHJPjVK,TEMbvRZFeWHqf5lBRniEgv12Cmb3KUcYVqzUHIcgeekYsHo,c67w_ZjRUXT5CJmq9I-Q6Euhs7sh7WmdgEvlB-jitv5WEpg,-W3fOuoC2nA7XHdzNfYAaonqUinPn9vohofl4kKEgfWO_0cXDWYlvq8Y,Fail
4747761639,100,k2rRotqnlgER74ijKyKmubrWOfXeqzbrKJ6uEgvr2VfmIZU,uJ8Te7g1ifK7xjDLb0WUrSXbg9SM-uQMlDKT5NgUELOqhDo,5zDsGnkRzbVzxxqmR2FBIXlNSf_h3Ml_cs86QJzB9Dw0U98fJ4cPh9Lw,EBdCTcAs79XuoZeQ_J2AyG1Dv7D6un-mWmIdQ6FhbwNGqjWvGMhd7Go-,l4_A2lC4Gq0inV57c6q4eyZCh00vuavHTwYBmPFY87UKiFGRiPqIXf7t,Fail
4747761639,200,X_5C7jjN4WoeZ6gsDoouepR8ADEqcNrO3uhU0qbfPmQDT6Q,m1egBphQMS3UVxM45oYQQUZAOFu2h4WaoMgpQtIyXxctXS0,mDOLhtpwcHJSJZ871aFxpRwANUb0xj6832y0TynwGDbP5Q4yW-V35Rh8,75p5v8vwWy-P37aOhpCAncCQnoh602GHW4DGePmbO5pf,D-yX2YkTOySDe28HEP_DtQHR4SMICCEGTuQTjG9lJsKMlx0v3-IDLy8P,Win
4735145960,100,g4nMn4Tx8yG-h3lTeHm95CZokKb-fjimIEyxbSLJXhvjZEc,C4_gbm8tX_0UpmMgveFeG2ECBE3q_NIfUXohI9vVw58rmhw,_NQd0fthGYf-QdhJpn-iNnULJ8Q9XwOmDMNnwLzBfcK7VNcIVmmzlZHB,1leBIMdqM_kvxCbqbOt7LIZcd4_2W3ZRXeQYmwy-B0PcTh6oq2ihkcjf,h7G3hRoD7M-u4znD6Gzt5om4eBRb-1dL-idd5OU835GeLDQD2shZFfC1,Fail
4735145960,200,POdBfJb0i49R7rsj21l0xX6LDoSqEu30MzduI5CXUeIH8dU,g7u5gPwO28QUNOiaCbKxBRrDAcrc3zpJhfNJV2D8Dfk9,OXOKrRHwa66q_5KxXnzyw8TE7rNcqNMmZbQro8CyUWljmEs,57DeECOzGoLCqukHQR4YDliAYH9vcEMPbA0vd80yuz77elg,GlIGar-ErSHzMgaWVXPFO9q2RejMtrISkpFINasNW9H2NpMuS0OHwhde,Win
4740683753,100,TASkbYble6jUu1rMALFrbmbZG90TTjjD45FQvEPmqsWP,raW_ebUoYgoEGtJJhNwuMSCrPPP3Cx0EdDFwJaWK0Vpu1DU,5h5OvpAdFFbllj7LO-fNbrdYLwqHtryNZPnS5FmUXWK_Ucg,19QMwgY8fvljOx9aXnRjk5q3nvV0FvZGKMeDHqlIF44FUrtahpwo9ppr,aRRZb4FLWfYDZbgERom5cr-ee5QgXA50VrlLnsSvml3e9ybfuz7vKFEQ,Win
4740683753,200,nIFpbr_mW2bvv7kMbNat5MWjunuJ6ZElvkE11sjk8UY5XHpX_ki-ZbE5,Rb6aOrH-wSbtwIB16GWI2xbVFDmkG6v2EBdJdMzT-9sO,JIocd6ZLGjayNaMNLF9vZ2UIkR0f_L0A_VMPAJL_vXbsDIuOpy5b9YeS,dzW3asNmEftTbY8XWjOr1bjhE5RZg92XEE82NPRzOahYIXU,P7gU5nZOVmTUkpd515jNn2wisbZxEBNoQdLF3yf5cYhZ9WNDipsHJsRn,Fail
4678064119,100,_L2kuJPyvS6c0XrXGG0ZtOnb_eI7EFOnt60BeRfRJSCGNqA,Jzre7H_x4xTtiZ7sUA3CJHPc01HlHljXZaxZPAwEwxmL,iEt3qGOXWsAdYPZ_sVLosNhK1DuUDvH2UPqcwbg7lYrA6u18Av6q04Mw,Rmig-AA73kFcUEoSdgeF7roKDqZuAM2CW2uvgJLkyLgzIRs,0E6hnsxwG_oxZELqcrAABMLcuL5hi7cKFV3ZbZdPcuIJ,Win
4678064119,200,SO_1PiRZq3VMqrpbwYBvzSXHgPrDVoGr-GUBfAHS8hX3AhI,5vIjqKADL2K7GqHV1wYplHbXCz2j8U3S8IWQluEMZ5FAzEO8wheq9UIw,MktaBDOP7kImR7d-s3oFRnOdrookFj68iz8hV1xPmWtLb7fvhwj_HKHc,W21WuebYhjfcK9Xu_-GwpgeSy4jzPjgpJdV-IQ0O1V0vn6c,Tw5eSDjNhK8E78o8kURTqm8X7rflKITGUSCUl4qoULub,Fail
4442003452,100,LZBx8VrLf35EBt2ndTYVlEVIDA6scYT66N7kIgF0sIKVmQwN0psICuSd,TLCR0-Km4B5o1ylCo9Pxye1G-Pq1F9sQ88QL-EVmdb1_QM8,9ZhBekx1IS25PB93O24hOzj3QBZXOoNGpWkuz4wrPIBcv0Y9qcp1aPV7,II4AqqjpVr_jJluSRSE8QTqwOBPl5Qn7uB7c8RT5GOld,XL8nh1NbZWh671bDMrPN3IycyLrgDmeerXkXsIfXpcdegsY,Win
4442003452,200,ChU5_No6cg2qqcQY9SEOUJJLL8v3DD0pdhGQvqzdEKET,MfHk093gYYCc3_uRVkRr-p6JvLnFUn4OxRO2wM9xwZdQgN4,j1rl6dWb6s_w-jbyhDV_iAAZcZIOKPX2aVviqXv8qaCDwYU,hq04teIyavlHEbmtJYUcuJzzetDON8efzkkWX_GM6fgLKyy74v9aKdEK,pCjpV-idd4miUxV-9SHy578dvBGV96A-nqGC3lXQarCk5_4n5L06RmR6,Fail
4655912967,100,GyUdUcRFo-eoA120PvTqNsIJJydrAj9yUwb2SlveZIzeGbfsT76foJQe,8r6WMNBlFCWIX89408lhuWguBNY7EBsAxSJa8ANx2nsKhIQ,kDUa6HVLfnHVxBT4zDogPOhBOAv2fMhTef1_gx8w6NSJ,N372pacdHyWAhqqrteUrX3o2rav-5GUomzYnaXSRVZ36uWlgTinHcZl5,2tX_wdXrC3GPrr6vORHbARBORqcdjj58A-_7NXJaqPV6-lc,Win
4655912967,200,8Q75nQ_6ii43VB6TVEMJVTr4b9v-QE6vV1iGda2ZWHLqvgc,K7hg1cvUlYUh40PwKKvuH20zPsmxrZM6XnrBzpK_KCYkKtsRg5YWfjZJ,GQcTPlyWEKsmK7vQTOu0opFldfPIx_akNiyZ3Qu6Oko5e47Z1HEGVRJQ,RmveV1oBjvJsfAnHvRvOCAKi0H4p3PzsGRXxoSiDOTJ0,qkTr9nppjnOk25IGLYJCtUqDzsqtTiT_s4ieL_RofZ1g,Fail
4689860616,100,oPmOuktrRGJwmy1_JoHkeMESCVRYkZxfOrZn5cBLaMsD,OKJDBtT-cX9kS3Q5Vs7lytVfqonlk2tU8zRxvw0AtZI7,lbEChfuqMos6IiMG0zVFfadMPvqludFq3Zj3-VgnLNzU,LDVLKRMChBUWojzGSuQmazoqOX2YT444TixPu5l8ywoITUc,cBcZS-JaFiTHiCG96xKNsOYTh6VfaJgF5UwDxhNQnVS2F_g,Win
4689860616,200,zAXi5irZH4ciazu9jrN7vZKwghTa0p5XV0B-xL6nVpqgg9s,nEDMl9pqPavJDjclbSFyys02sKJiouqhBX_pDl13Tk9z,ZZJJbVlf36dgoHAsAqfhXsUQmQNDcbQcjkMFX0x2aAfp,Zx_ZhEWb9GqvvoqHw7-G0GpyF2FfVd3yWpEK_Tp_Wg4t73A,1HstzrG5dwcNt1uGaZmQXTq4_9lbSh8_jrWGaVXr-JIn_5SacLcEdtFW,Fail
4745140237,100,fCLM9nopA3a-ED6KbehOkhvhxI-qAEI91xVHu-cMH2tvvAZIgRVVG91e,S50GyT1E_Zu5mBbVuyb2pxnDk6oJ3O5CmG1UMu1sQccKjz190ccr2iUS,CPdjQDy4GZW8Er3Z0D71ck5tvzKxNRG6HeLewWJ0vj6VOFQ,25COE-jLAm8kAhU6T2lXQ1Iw8_WdohGZfL7yNskIlcXUbGI,d7CzioqtJr05wAqp8xiYzrJ_9RXjZqf6EWU1HUOYbcsU,Win
4745140237,200,gh-7cHdIyvkhqOeEpwP4CjM3Bsu5AoRa9ecFhwYgEjJ1QcA,AVQayubC0yc2p5iMwywEmlQUrpOgwflT8CuGB0PSohVa,Xu2nGXxk_UW6wkkbUNvHyVDS65XbtqSXHKIUkUUbnRgsGdg,SELwuFopTI0xDPegSt3f7M67CQMObTMZkkHlZTe-S84q,xEYu7W7Yud2aAf79rZJ1Jy0nDayzM2SF1MjHoUmPoyed,Fail
4740683791,100,LBzXzBZFp_iRxmSfhIR-1aNptO2zUoW0mh1QGeZJ6UUf7405CGFv-yQK,qN2K5idGsgrEwxZ6w2qnbD5IBt533Cui12o0VSK7wS15,W-_tmEKIJYyOrTL24CR8189hrylhcUqY87YBUfiwJxaa-mapsX6Ukzdx,ShOlcSy0eFO4rhC3WYiDPp607WBj3B3i5z6XZSB9oSmf,4IK7GQEuZSW8oIGpgB0ZbB7UzJANzAhi5lTOkQu3KF5n,Win
4740683791,200,UzapwmwUu4FS9n6-1uGlMatkqJZj6hs-BbAHnxjvs0us,atGgM6aB52Ihy7dEbPZahDAolimDa7b73KIoxmbdufYGwl4,0ukixLOqHjN8QEz0E3xS888NGVE56LfJH2tfIK2PDyN3,9oK2uTZYhjfP0s-f1gsW7_ISFbq7Y8Jygw-liqSbpeiywak,ee3SXacCx0_UoEoPGoa2NZfjUxIV3gieiS134ino47zSIZj-UxiuHVmQ,Fail
4490827793,100,ymBJFSzkhVAetJq79EsdM6pfZsPs7RmgM2pHmFldyxUM9gQ,AnOXAxXmfvNnVZFezQNtiq_yqI96vTqnemv2NVZ5JDNF,IQ5eannJiMKCOF1J9ChbGqte-QWT0cJPOHZeIi3mChsV4tY,ydOvHBN2xw5uuI72dIsItFtW9Gq-CH7n8oot7BOMF1yapksp5V7IUqaf,Yumttdl_k8amBvvrbxEwjJ_yFBtUX47JN_UVhcXgnjBxwCxxWpHxTej0,Fail
4490827793,200,i8sFpqjrs821XbLeMwMQ04AsUzrViAlitD0-JpD7zkA750c,ugMrX6qlrUpZQrm9hsfFynaI1hD1JrTUOWheP4G473kuL74,pfbn4wLEazkc1kPkt9zNnWs_q0vnoESpb8TUUBBdtStn,6gnSK7nw1nmVlPRDDgHYpWLzwhlNHX7ArY0w390uDt6JDVcjOoNYaIng,rWmejLv5OMcXxpodA0LMnaI7EBDLvfj4OP6FxHMBpRHoPgI,Win
4703950873,100,X241908ksa-XAtvtUZctYr5lxpP_GsN_ZQYh8ju0v24DJkQ,QICNNODzi0Tc4wfPNufKPqHXWQ9MlRwe7AkNdTBctn-U,8XkT5Cwz9y5M-0260ew1K_4WOE2abwS09C7qtOzOxxnIdFY,o0Jml2FhDMTfziZwdBVybpsi2m2Qu81Uk51trvFOOlZhO00JNglTW-zj,PcuvzYu0isrcQRW6NErMfKmRs4GbAvJLWFUoOrnAoELtw2s,Win
4703950873,200,G3YqBEvxJN7KDFCOys7RwP1VEtGtdTsJ93r17TSDGR4cc1c,jEkfOz1Q79cpm613Qd1beslhQ4FBv24ao1lYMTJzCYRngxI,6W7KJtk0N-1GHylTQ80UD4jpJusnsiZfV0po6gTVUekLQhU,aHk_ZCqSvEYtP0_oGhPkwqS_oAoEksLcm2-GTC117w8F,lrAqTvSpyngbqscToQWT4W5gYn9i4sW0tcL7JKjPOg2-qawKpVlet2Pm,Fail
4739045403,100,VureIs86t4XzLp9yLQZm_kyuYTy_SdQn9dx81MFnimjWTXCHgOiDFN_Q,B9G95pMw3d44kKJPYVbBXgDn53PO_PqiNR-GvGKVDe_icQg,xU4bTSxqwTD3mcujTOKd30pXpK4QxqZM2k35WoAS7kXZ0eI,cvy6CWvFj8LhTMw2Kb7tV5WAHd_b_wZ-M5ZQMgh0grIV,vh_UZaeHuuN_OYe9rNyS3ok7-vWVFZqpbjWjkqmI9nDse3E,Fail
4739045403,200,Rb--fS-tost3ecLJpZ445nKNLIM_gxy7TP1qVEjT-cHLONI,UxqhfngNrAcNmvwsgo1JZ5BLDCJGhIE0kyWf9v53oJaFkGs,4s8K-8SwOo9jY3nCLXdtfUEAOjjOWQBVovVZ7H6kxXcWjqvCumxmjYK0,MnShAnvyXtPAMvexpApAEnqXc074tslGg8RKjUuhGc3XyUw,4oLdcE45nyad3N7RlZyeF0_28GrpVZRvaU0-TvHDfAkH-gQwZzB3CFs5,Win
